Type,Timestamp (UTC),Ticker,Direction,Strategy,Timeframe,Price,Gates Hit,Gates Total,Quality Tier,Quality Score,Order Action,Quantity,Limit Price,Execution Status,Gate Vector
WALL_UPDATE,2026-02-09T11:12:02.321Z,TNON,,DVTP SHORT,2m,84.2,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:12:03.195Z,CCHH,,DVTP SHORT,2m,69.61,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:12:50.769Z,QS,,DVTP SHORT,2m,9.35,4,9,D,44,,,,,"rule2_Fire=0; Ovr60=0; gatedShort_1=0; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T11:14:01.304Z,TNON,,DVTP SHORT,2m,86.4,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=0; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:14:01.593Z,UOKA,,DVTP SHORT,2m,2.31,7,9,B,78,,,,,"rule2_Fire=0; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:14:02.042Z,CCHH,,DVTP SHORT,2m,69.02,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:16:03.433Z,CCHH,,DVTP SHORT,2m,68.16,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:18:04.553Z,CCHH,,DVTP SHORT,2m,68.64,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:20:08.889Z,CCHH,,DVTP SHORT,2m,69.71000000000001,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:22:06.582Z,CCHH,,DVTP SHORT,2m,69.06,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T11:22:11.045Z,TIRX,,DVTP SHORT,2m,12.82,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T11:24:03.246Z,CCHH,,DVTP SHORT,2m,68.8,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T11:24:05.311Z,TIRX,,DVTP SHORT,2m,12.93,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=0; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:26:06.151Z,CCHH,,DVTP SHORT,2m,68.3,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:26:40.332Z,GTN,,DVTP SHORT,2m,4.33,5,9,D,56,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=0; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T11:26:41.479Z,TIRX,,DVTP SHORT,2m,12.92,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:28:08.585Z,CCHH,,DVTP SHORT,2m,69.12,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T11:28:27.588Z,TIRX,,DVTP SHORT,2m,12.8,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T11:30:03.624Z,TNON,,DVTP SHORT,2m,86.34,5,9,D,56,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=0; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=0; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:30:06.485Z,CCHH,,DVTP SHORT,2m,68.60000000000001,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T11:30:07.084Z,TIRX,,DVTP SHORT,2m,12.780000000000001,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T11:32:02.317Z,TNON,,DVTP SHORT,2m,84.55,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=0; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:32:02.463Z,CCHH,,DVTP SHORT,2m,69.11,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:32:05.372Z,TIRX,,DVTP SHORT,2m,12.700000000000001,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:34:02.087Z,UOKA,,DVTP SHORT,2m,2.09,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:34:02.644Z,TIRX,,DVTP SHORT,2m,12.59,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:34:16.053Z,CCHH,,DVTP SHORT,2m,69.11,5,9,D,56,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=0; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T11:36:03.381Z,UOKA,,DVTP SHORT,2m,2.09,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
ORDER,2026-02-09T11:36:03.871Z,UOKA,,,,,,,,,sell,669,2.09,cancelled (expired),
WALL_UPDATE,2026-02-09T11:36:13.389Z,CCHH,,DVTP SHORT,2m,69.36,5,9,D,56,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=0; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=0; VolumeGate=0; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:36:14.623Z,TIRX,,DVTP SHORT,2m,12.59,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=0; VolumeGate=0; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:36:20.063Z,QS,,DVTP SHORT,2m,9.19,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T11:38:01.065Z,UOKA,,DVTP SHORT,2m,2.11,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:38:03.750Z,TNON,,DVTP SHORT,2m,83.93,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=0; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:38:11.425Z,CCHH,,DVTP SHORT,2m,70.85000000000001,4,9,D,44,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=0; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=0; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T11:38:24.596Z,TIRX,,DVTP SHORT,2m,12.51,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:39:39.064Z,QS,,DVTP SHORT,2m,9.18,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T11:40:01.225Z,TNON,,DVTP SHORT,2m,82.92,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:40:02.444Z,UOKA,,DVTP SHORT,2m,2.1,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:40:11.907Z,CCHH,,DVTP SHORT,2m,69.89,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=0; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:40:28.891Z,TIRX,,DVTP SHORT,2m,12.61,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:41:47.611Z,QS,,DVTP SHORT,2m,9.18,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T11:42:01.608Z,UOKA,,DVTP SHORT,2m,2.09,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:42:02.808Z,TNON,,DVTP SHORT,2m,84.48,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=0; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:42:05.259Z,QS,,DVTP SHORT,2m,9.23,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T11:42:09.228Z,TIRX,,DVTP SHORT,2m,12.8,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T11:43:04.445Z,SIDU,,DVTP SHORT,2m,2.45,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T11:44:01.720Z,TNON,,DVTP SHORT,2m,84.17,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:44:02.366Z,UOKA,,DVTP SHORT,2m,2.11,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:44:09.837Z,QS,,DVTP SHORT,2m,9.25,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T11:44:21.344Z,TIRX,,DVTP SHORT,2m,12.82,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=0; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:46:01.317Z,TNON,,DVTP SHORT,2m,83.54,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:46:02.799Z,CCHH,,DVTP SHORT,2m,69.99,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=0; VolumeGate=0; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:46:02.858Z,UOKA,,DVTP SHORT,2m,2.11,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:46:24.240Z,TIRX,,DVTP SHORT,2m,12.83,5,9,D,56,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=0; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T11:46:48.290Z,QS,,DVTP SHORT,2m,9.4,5,9,D,56,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=0; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T11:48:02.439Z,UOKA,,DVTP SHORT,2m,2.14,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:48:02.735Z,TNON,,DVTP SHORT,2m,83,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:48:05.029Z,CCHH,,DVTP SHORT,2m,69.01,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:49:26.792Z,TIRX,,DVTP SHORT,2m,12.9,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=0; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:50:01.470Z,TNON,,DVTP SHORT,2m,81.82000000000001,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:50:01.482Z,UOKA,,DVTP SHORT,2m,2.16,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:50:05.108Z,CCHH,,DVTP SHORT,2m,70.22,5,9,D,56,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=0; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=0; VolumeGate=0; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:50:51.263Z,TIRX,,DVTP SHORT,2m,12.82,5,9,D,56,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=0; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T11:52:02.297Z,UOKA,,DVTP SHORT,2m,2.16,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=0; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:52:03.915Z,TNON,,DVTP SHORT,2m,83.01,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:53:00.189Z,TIRX,,DVTP SHORT,2m,12.83,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T11:54:03.578Z,UOKA,,DVTP SHORT,2m,2.14,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=0; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:54:05.160Z,TNON,,DVTP SHORT,2m,83.64,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:54:11.108Z,TIRX,,DVTP SHORT,2m,12.83,4,9,D,44,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=0; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=0; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T11:56:01.877Z,UOKA,,DVTP SHORT,2m,2.12,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=0; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:56:06.167Z,CCHH,,DVTP SHORT,2m,68.7,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:56:06.191Z,TNON,,DVTP SHORT,2m,83,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:56:26.395Z,TIRX,,DVTP SHORT,2m,12.84,5,9,D,56,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=0; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=0; VolumeGate=0; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:58:01.301Z,UOKA,,DVTP SHORT,2m,2.12,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=0; VolumeGate=0; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:58:01.354Z,TNON,,DVTP SHORT,2m,82.5,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=0; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:58:42.790Z,TIRX,,DVTP SHORT,2m,12.92,5,9,D,56,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=0; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=0; VolumeGate=0; VolumeGate2=1"
WALL_UPDATE,2026-02-09T11:58:45.309Z,SIDU,,DVTP SHORT,2m,2.44,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T11:58:53.409Z,CCHH,,DVTP SHORT,2m,68.72,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T12:00:01.911Z,UOKA,,DVTP SHORT,2m,2.2600000000000002,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=0; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T12:00:02.421Z,TNON,,DVTP SHORT,2m,83.31,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=0; VolumeGate2=1"
WALL_UPDATE,2026-02-09T12:00:02.448Z,SIDU,,DVTP SHORT,2m,2.45,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T12:00:02.796Z,TIRX,,DVTP SHORT,2m,12.85,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=0; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=0; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T12:00:04.381Z,CCHH,,DVTP SHORT,2m,69.12,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T12:02:00.238Z,GTN,,DVTP SHORT,2m,4.34,5,9,D,56,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=0; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T12:02:01.284Z,CCHH,,DVTP SHORT,2m,69.15,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=1"
WALL_UPDATE,2026-02-09T12:02:03.244Z,TNON,,DVTP SHORT,2m,84.02,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T12:02:08.947Z,TIRX,,DVTP SHORT,2m,12.75,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T12:02:10.611Z,QS,,DVTP SHORT,2m,9.18,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T12:02:17.746Z,SIDU,,DVTP SHORT,2m,2.44,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_NEW,2026-02-09T12:04:00.973Z,RITR,,DVTP SHORT,2m,115,7,9,B,78,,,,,"rule2_Fire=0; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
